date,tmax,tmin
2025-08-16,91.724,67.424
2025-08-17,86.576,58.604
2025-08-18,77.27,53.762
2025-08-19,80.564,57.038
2025-08-20,67.64,56.39
2025-08-21,78.638,55.832
2025-08-22,84.30799999999999,57.632
2025-08-23,85.208,62.582
2025-08-24,83.03,62.546
2025-08-25,74.93,58.586
2025-08-26,73.382,54.896
2025-08-27,68.63,55.22
2025-08-28,75.218,53.186
2025-08-29,66.182,50.054
2025-08-30,70.05199999999999,48.56
2025-08-31,76.334,47.804
2025-09-01,77.99000000000001,50.971999999999994
2025-09-02,80.798,55.076
2025-09-03,80.816,55.706
2025-09-04,79.25,56.120000000000005
2025-09-05,79.44800000000001,51.116
2025-09-06,66.524,54.716
2025-09-07,67.568,50.108000000000004
2025-09-08,70.214,47.498
2025-09-09,75.92,45.734
2025-09-10,77.972,50.432
2025-09-11,78.836,54.464
2025-09-12,77.30600000000001,53.132
2025-09-13,77.054,58.856
2025-09-14,79.646,58.334
2025-09-15,81.19399999999999,53.726
2025-09-16,82.148,54.752
2025-09-17,75.542,55.292
2025-09-18,81.482,52.016
2025-09-19,71.94200000000001,50.036
2025-09-20,71.96,43.862
2025-09-21,78.314,52.628
2025-09-22,75.398,56.588
2025-09-23,73.634,60.908
2025-09-24,72.608,59.288
2025-09-25,72.176,59.846000000000004
2025-09-26,75.398,58.55
2025-09-27,80.456,55.796
2025-09-28,79.754,57.11
2025-09-29,81.914,51.746
2025-09-30,77.432,49.604
2025-10-01,67.28,43.141999999999996
2025-10-02,70.7,41.36
2025-10-03,78.584,52.052
2025-10-04,84.25399999999999,53.294
2025-10-05,85.154,57.308
2025-10-06,83.696,54.68
2025-10-07,69.116,61.16
2025-10-08,63.733999999999995,44.33
2025-10-09,54.176,35.816
2025-10-10,62.995999999999995,33.224
2025-10-11,66.452,43.07
2025-10-12,68.504,48.614000000000004
2025-10-13,62.528000000000006,48.596000000000004
2025-10-14,62.6,48.379999999999995
2025-10-15,56.3,40.153999999999996
2025-10-16,53.996,35.888
2025-10-17,58.424,37.184
2025-10-18,65.55199999999999,44.275999999999996
2025-10-19,72.572,52.07
2025-10-20,57.092,49.442
2025-10-21,64.526,42.584
2025-10-22,53.996,44.564
2025-10-23,54.41,43.897999999999996
2025-10-24,49.622,39.686
2025-10-25,49.748,39.596
2025-10-26,52.808,32.468
2025-10-27,52.304,29.966
2025-10-28,54.86,32.594
2025-10-29,54.878,32.288
2025-10-30,53.870000000000005,39.128
2025-10-31,48.11,41.828
2025-11-01,47.912,34.718
2025-11-02,52.897999999999996,33.674
2025-11-03,55.058,38.786
2025-11-04,54.338,37.202
2025-11-05,55.022,35.69
2025-11-06,43.016,30.938
2025-11-07,50.918,30.686
2025-11-08,50.647999999999996,36.59
2025-11-09,43.934,33.908
2025-11-10,33.818,26.942
2025-11-11,32.378,25.862000000000002
2025-11-12,38.516,30.794
2025-11-13,39.542,35.6
2025-11-14,42.638,29.39
2025-11-15,52.484,26.906
2025-11-16,49.946,30.956
2025-11-17,35.204,30.02
2025-11-18,39.83,30.614
2025-11-19,41.198,27.122
2025-11-20,45.392,26.078
2025-11-21,48.379999999999995,30.524
2025-11-22,42.89,30.073999999999998
2025-11-23,42.278,29.714
2025-11-24,45.698,33.494
2025-11-25,47.444,37.238
2025-11-26,55.04,35.258
2025-11-27,37.49,30.83
2025-11-28,32.522,29.606
2025-11-29,32.9,27.212
2025-11-30,36.752,28.148
2025-12-01,32.45,21.578
2025-12-02,31.964,18.698
2025-12-03,32.378,17.546
2025-12-04,28.580000000000002,6.440000000000001
2025-12-05,24.584,0.12199999999999633
2025-12-06,32.036,13.262
2025-12-07,31.154,21.092
2025-12-08,22.892,7.484000000000002
2025-12-09,26.204,4.100000000000001
2025-12-10,32.27,26.6
2025-12-11,27.067999999999998,17.024
2025-12-12,27.41,13.765999999999998
2025-12-13,30.056,13.297999999999998
2025-12-14,19.094,13.928000000000004
2025-12-15,23.414,10.184000000000001
2025-12-16,25.106,8.149999999999999
2025-12-17,33.746,21.218
2025-12-18,37.688,18.302
2025-12-19,50.018,24.512
2025-12-20,33.98,24.817999999999998
2025-12-21,33.224,24.584
2025-12-22,33.962,22.892
2025-12-23,35.924,27.968
2025-12-24,35.366,26.438000000000002
2025-12-25,35.6,11.228000000000002
2025-12-26,21.451999999999998,8.474
2025-12-27,23.936,15.997999999999998
2025-12-28,33.26,12.776
2025-12-29,38.012,19.904
2025-12-30,21.614,18.157999999999998
2025-12-31,24.512,19.67
